Cell.Potential (V)	Cell.Current (A)
0.456933	-0.000116
0.456123	-0.000108
0.45477	-0.000107
0.453936	-0.000108
0.45315	-0.000111
0.452064	-0.000111
0.450833	-0.000114
0.450007	-0.000117
0.448873	-0.000115
0.448079	-0.000106
0.44688	-0.000115
0.445933	-0.000118
0.44488	-0.000108
0.444029	-0.000107
0.442684	-0.000119
0.441931	-0.000117
0.440935	-0.000113
0.440076	-0.000111
0.43908	-0.000113
0.437719	-0.000108
0.43682	-0.000115
0.436107	-0.000108
0.434989	-0.000111
0.433863	-0.000111
0.432867	-0.00012
0.431951	-0.00011
0.431117	-0.000122
0.43008	-0.00012
0.429068	-0.000111
0.428063	-0.00012
0.42714	-0.000111
0.425836	-0.00012
0.424928	-0.000119
0.423819	-0.000112
0.422944	-0.000108
0.421996	-0.000117
0.420919	-0.000117
0.419914	-0.000117
0.418821	-0.000121
0.418084	-0.000117
0.416747	-0.000124
0.415864	-0.000121
0.414973	-0.000111
0.414139	-0.000124
0.412794	-0.000124
0.411887	-0.000119
0.410955	-0.000117
0.409991	-0.000125
0.408679	-0.000116
0.407974	-0.000118
0.406848	-0.000119
0.406006	-0.000119
0.404718	-0.000129
0.403973	-0.000127
0.40275	-0.000129
0.401851	-0.000138
0.401089	-0.00012
0.399882	-0.00012
0.398918	-0.000118
0.397954	-0.000128
0.397039	-0.000128
0.395856	-0.000126
0.394803	-0.000127
0.393969	-0.000121
0.393013	-0.000119
0.39192	-0.000119
0.390794	-0.000131
0.389886	-0.000129
0.389003	-0.000125
0.387788	-0.000127
0.386824	-0.000133
0.386039	-0.000133
0.385067	-0.000127
0.384135	-0.000132
0.382888	-0.000128
0.381859	-0.000132
0.380968	-0.000127
0.379947	-0.000129
0.378611	-0.000128
0.377866	-0.000137
0.377007	-0.000135
0.375954	-0.000126
0.374771	-0.000128
0.373734	-0.000137
0.372973	-0.000126
0.372041	-0.00014
0.37077	-0.000131
0.369798	-0.000139
0.368842	-0.000127
0.367926	-0.000131
0.367133	-0.000127
0.365845	-0.000133
0.364929	-0.000138
0.364079	-0.000135
0.363042	-0.000133
0.361786	-0.000135
0.360993	-0.000137
0.359931	-0.000136
0.35887	-0.000127
0.357631	-0.000142
0.356853	-0.000134
0.355833	-0.000137
0.35499	-0.000133
0.353646	-0.000133
0.352779	-0.000146
0.351888	-0.000136
0.351021	-0.000139
0.350049	-0.000145
0.348753	-0.000138
0.347854	-0.000127
0.346963	-0.000142
0.346056	-0.000143
0.344768	-0.000136
0.34386	-0.000148
0.34288	-0.000145
0.342062	-0.000125
0.340798	-0.00014
0.339737	-0.000148
0.338757	-0.000145
0.338004	-0.000144
0.336805	-0.000135
0.335687	-0.000135
0.334958	-0.000133
0.333848	-0.000137
0.332633	-0.000141
0.331856	-0.000141
0.330989	-0.000144
0.329993	-0.000143
0.329053	-0.000139
0.327603	-0.000148
0.326801	-0.000145
0.325959	-0.000146
0.324865	-0.00015
0.323691	-0.000138
0.322759	-0.000151
0.321852	-0.000146
0.320936	-0.000136
0.319713	-0.000154
0.318749	-0.000147
0.317883	-0.000156
0.316838	-0.000148
0.315679	-0.000158
0.314869	-0.000156
0.313776	-0.000157
0.31299	-0.000155
0.311815	-0.000155
0.31069	-0.000155
0.309823	-0.000152
0.308835	-0.000155
0.307903	-0.000154
0.306737	-0.000155
0.305927	-0.00016
0.304833	-0.00016
0.30395	-0.000148
0.302662	-0.000154
0.301771	-0.000153
0.300896	-0.000147
0.300086	-0.000157
0.298766	-0.000163
0.297753	-0.000162
0.296879	-0.000157
0.295906	-0.000163
0.294934	-0.000155
0.293881	-0.000157
0.292715	-0.000167
0.2918	-0.00016
0.291103	-0.000151
0.289653	-0.000163
0.288746	-0.000171
0.287895	-0.000171
0.286875	-0.000164
0.285724	-0.000168
0.284866	-0.000167
0.283918	-0.00016
0.282743	-0.000165
0.28165	-0.000171
0.280775	-0.000166
0.279925	-0.000171
0.278904	-0.000164
0.277997	-0.000156
0.276838	-0.000159
0.275648	-0.000169
0.274708	-0.000175
0.273963	-0.000168
0.272594	-0.000177
0.271913	-0.000172
0.270714	-0.000186
0.269945	-0.00017
0.26894	-0.000166
0.267734	-0.000176
0.266786	-0.000166
0.266097	-0.000169
0.264655	-0.000168
0.263667	-0.000181
0.26276	-0.000175
0.261982	-0.000166
0.260719	-0.000169
0.259755	-0.000169
0.258742	-0.000192
0.257762	-0.000176
0.257155	-0.000184
0.255915	-0.000186
0.254903	-0.00018
0.253947	-0.000184
0.253023	-0.00017
0.251654	-0.000184
0.250877	-0.00018
0.249816	-0.000181
0.249022	-0.000176
0.247782	-0.000184
0.247005	-0.000176
0.245952	-0.000185
0.244834	-0.00018
0.243886	-0.000187
0.24293	-0.00019
0.241934	-0.000195
0.240849	-0.0002
0.240071	-0.00018
0.238799	-0.000184
0.237965	-0.000192
0.237017	-0.000191
0.236037	-0.000195
0.234781	-0.000177
0.233801	-0.000197
0.233032	-0.00019
0.231882	-0.000193
0.230893	-0.000192
0.229848	-0.000201
0.228941	-0.000192
0.227929	-0.000192
0.226803	-0.00019
0.225831	-0.000197
0.224859	-0.000202
0.224065	-0.000208
0.223044	-0.000196
0.22178	-0.000196
0.220906	-0.000212
0.219998	-0.000196
0.219245	-0.000199
0.217836	-0.000202
0.216936	-0.000198
0.216045	-0.000212
0.214976	-0.000209
0.213656	-0.000194
0.212886	-0.000215
0.211963	-0.000206
0.210942	-0.000207
0.209808	-0.000203
0.208852	-0.000206
0.20788	-0.000208
0.206989	-0.000208
0.20592	-0.000219
0.204681	-0.000221
0.203927	-0.000207
0.202834	-0.000203
0.201878	-0.000205
0.200752	-0.000206
0.199715	-0.000226
0.199051	-0.000217
0.198046	-0.000211
0.196864	-0.000213
0.195795	-0.000213
0.194968	-0.000223
0.194102	-0.000209
0.192716	-0.000226
0.191736	-0.000212
0.190926	-0.000227
0.189808	-0.000231
0.188715	-0.000225
0.187767	-0.000215
0.186884	-0.000235
0.185864	-0.000226
0.185037	-0.000221
0.183741	-0.000224
0.182842	-0.000222
0.181757	-0.000237
0.181109	-0.000221
0.17974	-0.000236
0.17876	-0.000289
0.177885	-0.00023
0.177034	-0.000239
0.175779	-0.00023
0.174815	-0.000233
0.173859	-0.000236
0.172984	-0.000238
0.171631	-0.000233
0.170765	-0.000234
0.169679	-0.000235
0.168715	-0.000242
0.167897	-0.00024
0.166698	-0.000235
0.165864	-0.000231
0.164795	-0.000239
0.163944	-0.000227
0.162802	-0.000249
0.161789	-0.000232
0.160955	-0.000238
0.159829	-0.000236
0.158574	-0.000246
0.157828	-0.000237
0.156889	-0.000236
0.15586	-0.000245
0.15458	-0.000246
0.153924	-0.000245
0.15296	-0.000242
0.151915	-0.000245
0.150741	-0.000246
0.14989	-0.000243
0.148691	-0.000244
0.147962	-0.00024
0.146998	-0.000246
0.145743	-0.000252
0.144957	-0.000245
0.143718	-0.00025
0.142989	-0.000244
0.141814	-0.000246
0.140818	-0.000255
0.139757	-0.000249
0.138898	-0.000239
0.137667	-0.000253
0.136784	-0.000246
0.135901	-0.000257
0.134904	-0.000257
0.133997	-0.000252
0.132693	-0.000255
0.131932	-0.000251
0.130789	-0.000255
0.129963	-0.000248
0.128853	-0.000257
0.127906	-0.000257
0.12695	-0.000262
0.126043	-0.000265
0.124674	-0.000275
0.12405	-0.000267
0.122786	-0.000279
0.122025	-0.000275
0.12068	-0.000275
0.119846	-0.000274
0.118906	-0.000282
0.118015	-0.000279
0.116744	-0.000272
0.115796	-0.000281
0.114897	-0.00028
0.114095	-0.000279
0.113025	-0.000289
0.111908	-0.000293
0.110887	-0.000288
0.110101	-0.000297
0.108983	-0.000298
0.107776	-0.00031
0.10674	-0.000298
0.106051	-0.000309
0.105063	-0.000305
0.103742	-0.000309
0.102811	-0.000306
0.10196	-0.000309
0.100834	-0.000311
0.09979	-0.000314
0.098882	-0.000312
0.097999	-0.000303
0.097019	-0.00031
0.09595	-0.000306
0.094622	-0.000329
0.093884	-0.00032
0.092961	-0.000317
0.092078	-0.000331
0.090863	-0.000321
0.089867	-0.000318
0.088773	-0.000328
0.08806	-0.000329
0.086861	-0.000323
0.08593	-0.000328
0.084755	-0.000332
0.083994	-0.000339
0.082803	-0.000332
0.081872	-0.000349
0.080859	-0.00034
0.079814	-0.000341
0.079037	-0.000342
0.077773	-0.000344
0.076841	-0.000337
0.075918	-0.000336
0.075084	-0.000339
0.073787	-0.000341
0.07288	-0.000346
0.072062	-0.000346
0.071155	-0.000344
0.069818	-0.000349
0.068773	-0.00035
0.067842	-0.000358
0.066862	-0.000359
0.065728	-0.000358
0.064739	-0.000355
0.063897	-0.000369
0.063038	-0.000371
0.061823	-0.000359
0.0609	-0.000365
0.05975	-0.000362
0.058931	-0.000359
0.057895	-0.000375
0.056882	-0.000374
0.055894	-0.000365
0.054857	-0.000362
0.054015	-0.000373
0.052832	-0.000379
0.051884	-0.000377
0.050888	-0.00038
0.050818	-0.00037
0.049487	-0.000379
0.048603	-0.000379
0.047805	-0.000379
0.046918	-0.000384
0.045595	-0.000386
0.044627	-0.00037
0.043744	-0.000382
0.042678	-0.000383
0.041892	-0.000386
0.040662	-0.0004
0.039711	-0.000391
0.038906	-0.000393
0.037919	-0.000395
0.036719	-0.000389
0.035837	-0.000382
0.034808	-0.000399
0.033925	-0.000399
0.032716	-0.000398
0.031771	-0.000396
0.030878	-0.000401
0.029964	-0.000408
0.028744	-0.000407
0.027709	-0.000408
0.026813	-0.000416
0.025952	-0.000406
0.025082	-0.000403
0.023659	-0.000417
0.022858	-0.000412
0.021923	-0.000415
0.020932	-0.000417
0.019702	-0.000436
0.018882	-0.00042
0.017948	-0.000426
0.01698	-0.000427
0.015846	-0.000419
0.015	-0.000425
0.013874	-0.000433
0.012972	-0.000427
0.011786	-0.000424
0.010844	-0.000439
0.010844	-0.000432
0.011786	-0.000421
0.012912	-0.000405
0.013973	-0.000402
0.014891	-0.000375
0.015654	-0.000375
0.016928	-0.000369
0.017925	-0.000357
0.018947	-0.000342
0.019665	-0.000346
0.020991	-0.000329
0.021769	-0.000332
0.022801	-0.000315
0.023839	-0.000291
0.024932	-0.000292
0.025859	-0.000294
0.026819	-0.00028
0.027854	-0.000279
0.028769	-0.000261
0.029956	-0.000257
0.030819	-0.000257
0.031696	-0.000257
0.032671	-0.000255
0.033949	-0.000249
0.034937	-0.000242
0.035845	-0.00023
0.036553	-0.000224
0.037848	-0.000215
0.038796	-0.000205
0.039738	-0.000213
0.04063	-0.000195
0.041853	-0.000192
0.042783	-0.000192
0.043681	-0.000176
0.044638	-0.000177
0.045618	-0.000176
0.046792	-0.00016
0.047649	-0.000171
0.048556	-0.000162
0.049653	-0.000151
0.050159	-0.000145
0.050953	-0.000147
0.051884	-0.000144
0.052759	-0.000137
0.054096	-0.000123
0.054873	-0.000142
0.055829	-0.000119
0.056728	-0.000119
0.058049	-0.000126
0.058956	-0.000101
0.059774	-9.809865E-005
0.060641	-9.542816E-005
0.06175	-0.000099879
0.063006	-0.000103
0.063962	-8.830684E-005
0.064804	-8.207568E-005
0.065598	-9.809865E-005
0.066959	-7.940519E-005
0.067899	-8.029535E-005
0.068757	-7.13937E-005
0.069932	-7.495436E-005
0.071001	-5.62609E-005
0.072086	-6.872321E-005
0.072945	-7.13937E-005
0.073917	-5.62609E-005
0.074962	-5.448057E-005
0.075975	-4.023793E-005
0.076955	-4.557892E-005
0.077846	-5.181007E-005
0.079037	-3.84576E-005
0.07996	-3.044611E-005
0.080891	-3.489693E-005
0.081815	-2.955594E-005
0.082787	-2.065429E-005
0.084051	-2.243462E-005
0.084942	-2.332479E-005
0.085833	-1.709363E-005
0.086699	-1.79838E-005
0.088109	-1.175264E-005
0.088708	-1.070664E-006
0.089721	-1.804985E-007
0.090993	-9.082149E-006
0.092127	1.406214E-005
0.092912	1.599832E-006
0.09382	-1.804985E-007
0.094913	1.139165E-005
0.09608	1.228181E-005
0.097068	1.139165E-005
0.097716	0.000018513
0.098785	1.228181E-005
0.099692	1.584247E-005
0.10111	1.584247E-005
0.101993	2.563429E-005
0.102981	2.118346E-005
0.103896	0.000029195
0.105087	3.275561E-005
0.105913	2.118346E-005
0.106796	2.652445E-005
0.10776	2.830478E-005
0.109154	3.898676E-005
0.109947	3.898676E-005
0.111008	3.453594E-005
0.11194	4.076709E-005
0.113082	3.54261E-005
0.114038	3.987693E-005
0.114994	4.432775E-005
0.116023	5.679006E-005
0.116881	4.521792E-005
0.118137	5.857039E-005
0.118858	5.58999E-005
0.119951	5.411957E-005
0.12098	6.658188E-005
0.121944	5.233924E-005
0.123013	6.391138E-005
0.123937	6.035072E-005
0.124917	8.260485E-005
0.12601	8.171468E-005
0.126885	0.000083495
0.127922	0.000078154
0.128772	0.000101
0.129907	9.684749E-005
0.130846	9.773766E-005
0.131924	0.000109
0.132855	0.000101
0.134005	0.000128
0.134913	0.000108
0.135755	0.00011
0.136816	0.000124
0.137691	0.000114
0.13889	0.000127
0.13974	0.000115
0.140826	0.000135
0.141676	0.000122
0.143126	0.000122
0.14375	0.000123
0.145006	0.000128
0.145913	0.000124
0.146942	0.000142
0.147849	0.000135
0.148813	0.00013
0.149647	0.000142
0.150943	0.000122
0.151964	0.000147
0.153041	0.000119
0.153738	0.000137
0.154807	0.000134
0.155925	0.00014
0.156897	0.00015
0.15782	0.000147
0.158776	0.000136
0.159951	0.000146
0.160809	0.000142
0.161862	0.000152
0.162648	0.000142
0.16392	0.000156
0.164884	0.000156
0.165767	0.000154
0.166666	0.000153
0.167946	0.000157
0.168772	0.000165
0.169898	0.000168
0.170732	0.000164
0.171631	0.000161
0.173008	0.000156
0.173988	0.00017
0.174718	0.000168
0.175746	0.00016
0.177115	0.000157
0.17795	0.000162
0.178751	0.000165
0.179886	0.000169
0.180987	0.000169
0.181959	0.000165
0.182939	0.000166
0.183903	0.000166
0.184989	0.00017
0.18605	0.000173
0.186852	0.00017
0.1878	0.000166
0.18882	0.000171
0.189979	0.000171
0.190959	0.000171
0.191906	0.000171
0.19266	0.000174
0.194093	0.000181
0.195066	0.000173
0.195932	0.000179
0.196823	0.00018
0.198136	0.00018
0.198929	0.000168
0.20008	0.000173
0.20076	0.000178
0.201991	0.000176
0.203028	0.000177
0.203927	0.000187
0.204754	0.00018
0.205969	0.000175
0.207046	0.000176
0.207751	0.000179
0.208828	0.00019
0.209849	0.000182
0.211112	0.000189
0.211882	0.000175
0.212781	0.000184
0.21381	0.000191
0.21509	0.000176
0.215956	0.000181
0.217009	0.000181
0.217706	0.000181
0.219034	0.000188
0.220063	0.000186
0.220962	0.000176
0.221894	0.000181
0.222955	0.000188
0.223959	0.000185
0.224956	0.00019
0.22596	0.000184
0.226697	0.000181
0.228099	0.000184
0.228844	0.000181
0.229792	0.000181
0.230756	0.000183
0.232141	0.000191
0.232773	0.000189
0.233858	0.000181
0.234709	0.000187
0.236029	0.000185
0.236985	0.000187
0.237965	0.000191
0.238856	0.000181
0.239917	0.000186
0.240938	0.000185
0.241829	0.000191
0.242647	0.000181
0.243821	0.000184
0.244915	0.000202
0.245814	0.000184
0.246819	0.000187
0.24775	0.000194
0.24903	0.000184
0.249872	0.000189
0.250933	0.000178
0.251695	0.000199
0.253153	0.000191
0.25402	0.000189
0.254919	0.000189
0.255786	0.000191
0.257041	0.000194
0.258013	0.000197
0.258831	0.000194
0.259868	0.000189
0.260646	0.000188
0.261974	0.000186
0.262792	0.00019
0.26374	0.000197
0.264858	0.000187
0.265951	0.000182
0.266802	0.000185
0.267701	0.000186
0.268633	0.000131
0.269856	0.000189
0.270876	0.000184
0.271816	0.000181
0.272788	0.000181
0.273874	0.000184
0.274967	0.000186
0.275745	0.000184
0.276636	0.000183
0.277891	0.000177
0.27888	0.000185
0.27973	0.000177
0.28071	0.000189
0.28182	0.000181
0.283108	0.00019
0.283926	0.000193
0.284858	0.000182
0.285732	0.000182
0.28685	0.000181
0.287871	0.000178
0.288802	0.000189
0.289702	0.000181
0.291006	0.000181
0.291994	0.000186
0.292853	0.000191
0.293695	0.000181
0.295056	0.000182
0.295979	0.000192
0.296789	0.000175
0.297761	0.000181
0.298677	0.000179
0.29994	0.000182
0.30101	0.000182
0.301706	0.000183
0.302808	0.000176
0.303877	0.000182
0.304793	0.000177
0.305756	0.000172
0.306753	0.000181
0.307927	0.000185
0.309021	0.000175
0.309871	0.000174
0.310609	0.000178
0.312026	0.000177
0.312917	0.000175
0.313662	0.000177
0.314813	0.000175
0.315841	0.000169
0.31687	0.000178
0.317737	0.000178
0.31879	0.000172
0.319568	0.000172
0.32109	0.000179
0.3219	0.000172
0.322727	0.000178
0.323755	0.00018
0.324922	0.000172
0.325926	0.000175
0.326923	0.000183
0.327838	0.000178
0.329012	0.000173
0.329952	0.000173
0.330908	0.000178
0.331856	0.000171
0.332747	0.00018
0.33401	0.00018
0.335039	0.000175
0.335801	0.00017
0.336627	0.000168
0.337907	0.000179
0.339	0.000167
0.339859	0.000168
0.340782	0.00017
0.341973	0.000174
0.343107	0.000174
0.34386	0.000161
0.344776	0.000176
0.34591	0.000171
0.346817	0.000173
0.347935	0.000171
0.348704	0.000169
0.350106	0.000177
0.350851	0.000168
0.352107	0.000174
0.352811	0.000173
0.353751	0.000171
0.354974	0.000169
0.355841	0.000166
0.356805	0.000169
0.35759	0.000163
0.358943	0.000178
0.359761	0.000173
0.360952	0.000165
0.361762	0.000168
0.362977	0.00017
0.363933	0.000166
0.364905	0.000167
0.365861	0.000169
0.367019	0.000166
0.367983	0.000164
0.368761	0.000165
0.36979	0.000168
0.37051	0.000165
0.372033	0.000156
0.372989	0.000173
0.37401	0.00016
0.374771	0.000162
0.375954	0.000167
0.376829	0.000165
0.377995	0.000168
0.378773	0.000162
0.379988	0.000165
0.380879	0.000163
0.381827	0.000154
0.382847	0.000154
0.383997	0.000167
0.384953	0.000162
0.386104	0.000156
0.386808	0.000158
0.387724	0.00016
0.388995	0.000153
0.389951	0.000157
0.390737	0.00016
0.391814	0.00015
0.393021	0.000161
0.394034	0.00017
0.394828	0.000157
0.395719	0.00016
0.39695	0.000151
0.398043	0.000165
0.398797	0.000154
0.399745	0.000155
0.401113	0.000164
0.401842	0.000165
0.402936	0.000155
0.403722	0.000146
0.404726	0.000145
0.406071	0.000159
0.40697	0.000159
0.407764	0.000156
0.408801	0.000165
0.410097	0.000146
0.410947	0.000153
0.411798	0.000141
0.412697	0.00014
0.414074	0.000163
0.414997	0.000153
0.415872	0.000151
0.416852	0.00015
0.417954	0.000152
0.419039	0.000156
0.419955	0.000148
0.42083	0.000154
0.422158	0.000158
0.423122	0.00014
0.42377	0.000146
0.42492	0.000154
0.425641	0.000155
0.427205	0.000155
0.427845	0.00015
0.428873	0.000147
0.429837	0.000142
0.430898	0.000148
0.432016	0.00014
0.432891	0.000141
0.433879	0.000149
0.435054	0.000146
0.435961	0.000145
0.436828	0.00014
0.437865	0.000141
0.438982	0.000149
0.440125	0.000146
0.440991	0.00014
0.441947	0.000153
0.442871	0.000144
0.444021	0.000153
0.445042	0.000148
0.445819	0.000151
0.446775	0.000151
0.44795	0.000142
0.448905	0.000144
0.449853	0.000131
0.45089	0.000148
0.452056	0.000143
0.453061	0.000143
0.454009	0.000144
0.454811	0.000134
0.456082	0.000145
0.456941	0.000134
0.457945	0.00014
0.458755	0.000132
0.459849	0.000146
0.461064	0.000127
0.461906	0.000124
0.462903	0.000147
0.46394	0.000139
0.465228	0.000147
0.466216	0.000132
0.466839	0.000149
0.46782	0.000136
0.46914	0.000134
0.469966	0.000142
0.470906	0.000135
0.471918	0.000133
0.473117	0.000135
0.473927	0.000135
0.474907	0.000133
0.475823	0.000132
0.476819	0.000129
0.478083	0.000128
0.479063	0.000128
0.479913	0.000132
0.480594	0.000129
0.482109	0.000128
0.48304	0.000139
0.483996	0.000122
0.484928	0.00014
0.48611	0.000143
0.487115	0.000135
0.4879	0.000135
0.488799	0.000119
0.490063	0.00013
0.490897	0.000132
0.491886	0.000129
0.493044	0.000132
0.494186	0.000131
0.494972	0.00013
0.495952	0.00013
0.496989	0.000117
0.497864	0.000126
0.498998	0.000135
0.50001	0.000135
0.50095	0.000123
0.501906	0.000127
0.503048	0.000125
0.503963	0.000124
0.504806	0.000124
0.505948	0.000126
0.507317	0.000132
0.507916	0.000126
0.508937	0.000134
0.509868	0.000131
0.51114	0.000139
0.511991	0.000116
0.513019	0.000122
0.513805	0.000127
0.514729	0.000119
0.515952	0.000145
0.516964	0.000127
0.518034	0.000137
0.5189	0.000118
0.520156	0.000132
0.521055	0.000132
0.522003	0.00014
0.522837	0.000108
0.52406	0.000131
0.525008	0.000112
0.525891	0.000117
0.526936	0.00012
0.52824	0.000129
0.528928	0.000132
0.529755	0.000119
0.530759	0.000125
0.531966	0.000132
0.5331	0.00013
0.534113	0.000116
0.535069	0.00012
0.535781	0.000126
0.537069	0.000126
0.538179	0.000124
0.538843	0.000123
0.539799	0.000124
0.541087	0.000128
0.542237	0.000116
0.543031	0.000117
0.543857	0.000113
0.54517	0.000134
0.546142	0.000124
0.547008	0.000124
0.547932	0.000122
0.548742	0.000122
0.55007	0.000119
0.55114	0.000124
0.552014	0.000125
0.552824	0.000128
0.554112	0.000124
0.555052	0.000115
0.55587	0.000114
0.556875	0.000119
0.558211	0.000115
0.558883	0.000124
0.560082	0.000126
0.560957	0.000126
0.562261	0.000121
0.563039	0.000115
0.563817	0.00012
0.564926	0.000122
0.565987	0.00012
0.567073	0.000116
0.56794	0.000108
0.568912	0.000118
0.569924	0.000116
0.571147	0.000108
0.572087	0.00012
0.572994	0.000113
0.573958	0.000121
0.575279	0.000129
0.576129	0.000132
0.576931	0.000119
0.57796	0.000121
0.57915	0.000123
0.580106	0.000108
0.580949	0.000123
0.582099	0.000116
0.583241	0.000107
0.584003	0.000114
0.584934	0.000116
0.586011	0.00012
0.586749	0.000116
0.587964	0.000129
0.588847	0.000109
0.590029	0.000112
0.590888	0.000106
0.591868	0.000109
0.593099	0.000113
0.593836	0.000109
0.594663	0.000102
0.596088	0.000107
0.597093	0.00011
0.597895	9.773766E-005
0.598737	8.438518E-005
0.599944	0.000108
0.600924	0.000101
0.601815	0.000104
0.602633	9.684749E-005
0.603792	0.000113
0.60495	0.000117
0.605849	9.773766E-005
0.606683	0.00011
0.607696	0.000106
0.608871	0.000114
0.609867	0.000114
0.610831	0.00011
0.611795	0.000108
0.613091	0.000101
0.61403	0.000099518
0.614849	0.000116
0.615772	0.0001
0.61706	0.000107
0.617911	0.000106
0.619012	0.000112
0.619757	0.000101
0.620705	0.000088836
0.622082	0.000106
0.6229	9.506716E-005
0.623743	0.000108
0.624885	0.000107
0.625938	0.00011
0.626699	0.000111
0.627785	0.000108
0.628797	0.000121
0.630174	0.000117
0.630984	0.000122
0.632005	0.000116
0.632839	9.15065E-005
0.63399	0.00011
0.634864	0.000088836
0.636088	0.000108
0.636817	0.000104
0.638064	0.000116
0.638842	0.000107
0.639879	0.000108
0.640802	0.000102
0.641831	0.000115
0.642924	0.000105
0.643823	0.000109
0.644893	9.862782E-005
0.645743	0.000107
0.647055	0.0001
0.6481	0.000118
0.648878	0.000116
0.649712	0.000104
0.650911	9.862782E-005
0.652021	0.000108
0.653066	0.000105
0.653787	0.000088836
0.655212	0.000111
0.656136	9.684749E-005
0.658023	0.000108
0.657788	0.000103
0.658914	7.459336E-005
0.660073	8.527535E-005
0.660923	9.862782E-005
0.661847	9.328683E-005
0.662819	9.506716E-005
0.663888	0.000108
0.664852	0.000083495
0.665913	0.000106
0.666853	0.000122
0.667987	9.862782E-005
0.668862	9.773766E-005
0.669906	9.684749E-005
0.670838	9.684749E-005
0.672053	0.000099518
0.67313	9.15065E-005
0.67403	8.972617E-005
0.674977	9.595733E-005
0.675957	0.000104
0.677075	0.000116
0.678023	0.000113
0.67876	8.794584E-005
0.679789	0.000088836
0.681093	9.061634E-005
0.681992	9.862782E-005
0.682843	9.328683E-005
0.683831	8.972617E-005
